text,label,label_id
"Bake Well — shop:bakery in Islamabad, 10th Avenue, اسلام آباد",shop:bakery,14
"Bakeman Bakers & Sweets — shop:bakery in Islamabad, Sawan Road, اسلام آباد",shop:bakery,14
Bakery — shop:bakery in Islamabad,shop:bakery,14
"Fresco Sweets — shop:bakery in Islamabad, Jinnah Avenue, اسلام آباد",shop:bakery,14
"Gourmet Bakers — shop:bakery in Islamabad, College Road, اسلام آباد",shop:bakery,14
Gourmet Bakery — shop:bakery in Islamabad,shop:bakery,14
"Hot Bake — shop:bakery in Islamabad, Street 18, اسلام آباد",shop:bakery,14
Javed Sweet & Bakers — shop:bakery in Islamabad,shop:bakery,14
"Javed Sweet and Bakers — shop:bakery in Islamabad, Rohtas Road, اسلام آباد",shop:bakery,14
"Kitchen Cuisine — shop:bakery in Islamabad, Street 33, اسلام آباد",shop:bakery,14
"Layers Bakshop — shop:bakery in Islamabad, I-8 Markaz, Ialamabad, 44790",shop:bakery,14
"Prince Bakery — shop:bakery in Islamabad, Mangla Road, اسلام آباد",shop:bakery,14
Rahat — shop:bakery in Islamabad,shop:bakery,14
"Rahat Bakers — shop:bakery in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",shop:bakery,14
"Rahat Bakers — shop:bakery in Islamabad, Hilal Road, اسلام آباد",shop:bakery,14
"Rahat Bakers — shop:bakery in Islamabad, Street 54, اسلام آباد",shop:bakery,14
"Rasheed Sweets — shop:bakery in Islamabad, College Road, اسلام آباد",shop:bakery,14
"Sargodha Bakers — shop:bakery in Islamabad, Gali 68, اسلام آباد",shop:bakery,14
"Shery's Gluten Free — shop:bakery in Islamabad, beverly centre, Jinnah Avenue, F6/1, Blue Area, Shery's Gluten Free, اسلام آباد, 44000",shop:bakery,14
"Sitara Sweets & Bakers — shop:bakery in Islamabad, Sachal Sarmast Road (G7), اسلام آباد",shop:bakery,14
"Tasty Bakers & General Store — shop:bakery in Islamabad, Street 29, Block # 141",shop:bakery,14
"Tee's Cakery — shop:bakery in Islamabad, Street 51, اسلام آباد",shop:bakery,14
"Tehzeeb Bakers — shop:bakery in Islamabad, I-8 Markaz, Islamabad, 44790",shop:bakery,14
"Tehzeeb Bakers — shop:bakery in Islamabad, G-11 Markaz, اسلام آباد",shop:bakery,14
"Tehzeeb Bakers — shop:bakery in Islamabad, Street 24, اسلام آباد",shop:bakery,14
"Tehzeeb Bakers — shop:bakery in Islamabad, Mangla Road, اسلام آباد",shop:bakery,14
"Tehzeeb Bakers Blue Area — shop:bakery in Islamabad, AKM Fazul Haq Road, اسلام آباد",shop:bakery,14
Tehzeeb Bakers Main Branch — shop:bakery in Islamabad,shop:bakery,14
"Toast'd Cafe and Bakery — shop:bakery in Islamabad, Bhitai Road, اسلام آباد",shop:bakery,14
"جمیل مٹھائی — shop:bakery in Islamabad, جناح ایونیو, اسلام آباد",shop:bakery,14
shop:bakery in Islamabad,shop:bakery,14
shop:bakery in Islamabad,shop:bakery,14
shop:bakery in Islamabad,shop:bakery,14
shop:bakery in Islamabad,shop:bakery,14
"shop:bakery in Islamabad, School Road, اسلام آباد",shop:bakery,14
Ahmed Fabrics — shop:clothes in Islamabad,shop:clothes,15
Akharam Studio — shop:clothes in Islamabad,shop:clothes,15
"Al-Rehman Uniform — shop:clothes in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",shop:clothes,15
Beechtree — shop:clothes in Islamabad,shop:clothes,15
"Bonanza — shop:clothes in Islamabad, Agha Khan Road, اسلام آباد",shop:clothes,15
"Cotton & Cotton Islamabad — shop:clothes in Islamabad, Bhitai Road, اسلام آباد",shop:clothes,15
Eves Garments — shop:clothes in Islamabad,shop:clothes,15
"Faisal Fabrics — shop:clothes in Islamabad, Shabir Sharif Road, اسلام آباد",shop:clothes,15
Grace 3 Garments — shop:clothes in Islamabad,shop:clothes,15
Hassan Cloth House — shop:clothes in Islamabad,shop:clothes,15
"Ideas — shop:clothes in Islamabad, Street 54, اسلام آباد",shop:clothes,15
"Ideas — shop:clothes in Islamabad, College Road, اسلام آباد",shop:clothes,15
"Insaf Cloth Al Anayat Mall — shop:clothes in Islamabad, Sachal Sarmast Road (G-11), اسلام آباد",shop:clothes,15
"Junaid Jamshed — shop:clothes in Islamabad, College Road, اسلام آباد",shop:clothes,15
Junaid Jamsheed Clothing J. — shop:clothes in Islamabad,shop:clothes,15
"Khaadi — shop:clothes in Islamabad, 10th Avenue, اسلام آباد",shop:clothes,15
"Labels Islamabad Multi — shop:clothes in Islamabad, Bhitai Road, اسلام آباد",shop:clothes,15
"Latelier — shop:clothes in Islamabad, Bhitai Road, اسلام آباد",shop:clothes,15
"Levi's — shop:clothes in Islamabad, 10th Avenue, اسلام آباد",shop:clothes,15
"Levis Outlet — shop:clothes in Islamabad, College Road, اسلام آباد",shop:clothes,15
Levi’s Outlet Store — shop:clothes in Islamabad,shop:clothes,15
"Maldini Fashion — shop:clothes in Islamabad, Shop No 17,Block 12,Jinnah Super Market F7, Shop17,Block 12, 44000",shop:clothes,15
"Melange — shop:clothes in Islamabad, College Road, 44000",shop:clothes,15
"Nishat Linen — shop:clothes in Islamabad, Bhitai Road, اسلام آباد",shop:clothes,15
"Oasis Boutique — shop:clothes in Islamabad, Gali 128, اسلام آباد",shop:clothes,15
Outfitters Factory Outlet — shop:clothes in Islamabad,shop:clothes,15
Outfitters. — shop:clothes in Islamabad,shop:clothes,15
Poshak Mehal — shop:clothes in Islamabad,shop:clothes,15
"Professional Uniforms — shop:clothes in Islamabad, Street 31, اسلام آباد",shop:clothes,15
Rani Emaan's — shop:clothes in Islamabad,shop:clothes,15
Second Hand Clothing Center — shop:clothes in Islamabad,shop:clothes,15
Sialkot Dupatta Matching Center — shop:clothes in Islamabad,shop:clothes,15
"Simla Cloth House — shop:clothes in Islamabad, جناح ایونیو, Shop 5, Malik Complex, اسلام آباد, 44000",shop:clothes,15
"Taj Mehal Handicrafts — shop:clothes in Islamabad, School Road, اسلام آباد",shop:clothes,15
"The Diner's Shop — shop:clothes in Islamabad, College Road, اسلام آباد",shop:clothes,15
Valentino Fashion — shop:clothes in Islamabad,shop:clothes,15
"Zeitgeist — shop:clothes in Islamabad, Jinnah Avenue, اسلام آباد",shop:clothes,15
khyber plaza — shop:clothes in Islamabad,shop:clothes,15
shop:clothes in Islamabad,shop:clothes,15
"Aabpara Market — shop:supermarket in Islamabad, Muncipal Road",shop:supermarket,16
Adnan Market — shop:supermarket in Islamabad,shop:supermarket,16
"Akhbar Market — shop:supermarket in Islamabad, Shaheed-e-Millat Road, اسلام آباد",shop:supermarket,16
"Al Fatah — shop:supermarket in Islamabad, Nazim ud Din Road, اسلام آباد",shop:supermarket,16
Al-Fateh Market — shop:supermarket in Islamabad,shop:supermarket,16
Al-Habib Market — shop:supermarket in Islamabad,shop:supermarket,16
"Bilal Market — shop:supermarket in Islamabad, Street 73",shop:supermarket,16
"Buland Market — shop:supermarket in Islamabad, Street 31",shop:supermarket,16
Buy Best — shop:supermarket in Islamabad,shop:supermarket,16
CSD — shop:supermarket in Islamabad,shop:supermarket,16
City Super Store — shop:supermarket in Islamabad,shop:supermarket,16
City Superstore — shop:supermarket in Islamabad,shop:supermarket,16
Dubai Cash&Carry — shop:supermarket in Islamabad,shop:supermarket,16
Dwatson Chemist — shop:supermarket in Islamabad,shop:supermarket,16
Food 24 Hours — shop:supermarket in Islamabad,shop:supermarket,16
"G-10 - G-11 Sunday Bazaar (Itwar Bazar) — shop:supermarket in Islamabad, Service Road East G-11, اسلام آباد",shop:supermarket,16
G7 Sitara Market — shop:supermarket in Islamabad,shop:supermarket,16
Golden Market — shop:supermarket in Islamabad,shop:supermarket,16
Huma Jewellers — shop:supermarket in Islamabad,shop:supermarket,16
"M&S Store — shop:supermarket in Islamabad, Kohistan Road, اسلام آباد",shop:supermarket,16
M. Store — shop:supermarket in Islamabad,shop:supermarket,16
Madina Cash & Carry MCC — shop:supermarket in Islamabad,shop:supermarket,16
"Malik Cash& Carry — shop:supermarket in Islamabad, Gali 51, اسلام آباد",shop:supermarket,16
Max Mart — shop:supermarket in Islamabad,shop:supermarket,16
Punjab Cash & Carry — shop:supermarket in Islamabad,shop:supermarket,16
QB — shop:supermarket in Islamabad,shop:supermarket,16
Save Mart — shop:supermarket in Islamabad,shop:supermarket,16
SaveMart — shop:supermarket in Islamabad,shop:supermarket,16
"Taqwa Market — shop:supermarket in Islamabad, Gali 109",shop:supermarket,16
"Utility Store — shop:supermarket in Islamabad, Street 48, اسلام آباد",shop:supermarket,16
"Utility Store — shop:supermarket in Islamabad, Street 30, اسلام آباد",shop:supermarket,16
"Utility Store — shop:supermarket in Islamabad, اسلام آباد",shop:supermarket,16
"Utility Super Market — shop:supermarket in Islamabad, Mangla Road, اسلام آباد",shop:supermarket,16
Yamaha Capital Motors — shop:supermarket in Islamabad,shop:supermarket,16
"امیر مارکیٹ — shop:supermarket in Islamabad, اسٹریٹ 8, اسلام آباد",shop:supermarket,16
"شہزاد ٹاؤن Shehzad Town Chak Shehzad islamabad — shop:supermarket in Islamabad, Chak shehzad, Shehzad Town, islamabad, 46000",shop:supermarket,16
"شہزاد ٹاؤن مارکیٹ — shop:supermarket in Islamabad, اسٹریٹ 9, اسلام آباد",shop:supermarket,16
ویسٹ اینڈ پلازہ — shop:supermarket in Islamabad,shop:supermarket,16
shop:supermarket in Islamabad,shop:supermarket,16
shop:supermarket in Islamabad,shop:supermarket,16
shop:supermarket in Islamabad,shop:supermarket,16
shop:supermarket in Islamabad,shop:supermarket,16
"AL Waqqas Hotel — tourism:hotel in Islamabad, IJP Road, راولپنڈی",tourism:hotel,17
"Al Feroz Hotel — tourism:hotel in Islamabad, Street 12, اسلام آباد",tourism:hotel,17
"Al Madinah Hotel — tourism:hotel in Islamabad, Service Road West F11, اسلام آباد",tourism:hotel,17
Al-Umer — tourism:hotel in Islamabad,tourism:hotel,17
Avari — tourism:hotel in Islamabad,tourism:hotel,17
"Babri Hotel — tourism:hotel in Islamabad, skyways, راولپنڈی",tourism:hotel,17
"Bismillah Hazara Hotel — tourism:hotel in Islamabad, Service Road West G-11, اسلام آباد",tourism:hotel,17
"Bismillah Naan Centre — tourism:hotel in Islamabad, Service Road West G-11, اسلام آباد",tourism:hotel,17
"Bismillah Tikka & Charga House — tourism:hotel in Islamabad, Street 21, اسلام آباد",tourism:hotel,17
"Bolan Hotel — tourism:hotel in Islamabad, Street 12, اسلام آباد",tourism:hotel,17
"CHN hotel — tourism:hotel in Islamabad, Street 42, اسلام آباد",tourism:hotel,17
Chintoo's House — tourism:hotel in Islamabad,tourism:hotel,17
"City View Hotel — tourism:hotel in Islamabad, Murree Road, راولپنڈی",tourism:hotel,17
"Comfort Residency — tourism:hotel in Islamabad, College Road, Street 16, F-7/2, 47, اسلام آباد",tourism:hotel,17
"Country Inn — tourism:hotel in Islamabad, Street 44, اسلام آباد",tourism:hotel,17
"Dhabba Hotel — tourism:hotel in Islamabad, Street 20, اسلام آباد",tourism:hotel,17
"DreamLand hotel — tourism:hotel in Islamabad, Murree Road",tourism:hotel,17
"Fortalice Koshar — tourism:hotel in Islamabad, 26, F-6/2, 18, اسلام آباد",tourism:hotel,17
"Haji Hotel — tourism:hotel in Islamabad, Street 49, اسلام آباد",tourism:hotel,17
Heaven Heights Hotel — tourism:hotel in Islamabad,tourism:hotel,17
"Hill View Hotel — tourism:hotel in Islamabad, F 7 Markaz, اسلام آباد",tourism:hotel,17
"Hotel Al-Habib — tourism:hotel in Islamabad, Muhammad Buksh Road",tourism:hotel,17
"Hotel Al-Hira — tourism:hotel in Islamabad, Mangla Road, اسلام آباد",tourism:hotel,17
"Hotel Al-Subhania — tourism:hotel in Islamabad, Mangla Road, اسلام آباد",tourism:hotel,17
"Hotel City International — tourism:hotel in Islamabad, Mangla Road, اسلام آباد",tourism:hotel,17
"Hotel Faran — tourism:hotel in Islamabad, Street 36, اسلام آباد",tourism:hotel,17
"Hotel Grand Ambassador — tourism:hotel in Islamabad, Constitution Avenue, اسلام آباد",tourism:hotel,17
"Hotel Margala — tourism:hotel in Islamabad, M-2 Near Islamabad Convention Centre, اسلام آباد",tourism:hotel,17
"Hotel One — tourism:hotel in Islamabad, Agha Khan Road, اسلام آباد",tourism:hotel,17
"Hotel One 7th Avenue — tourism:hotel in Islamabad, Service Road West F-6, اسلام آباد",tourism:hotel,17
"Hotel One Street 33 — tourism:hotel in Islamabad, Service Road West F-6, اسلام آباد",tourism:hotel,17
"Hotel Royal City — tourism:hotel in Islamabad, Street 33, اسلام آباد",tourism:hotel,17
"Hotel Royal Green — tourism:hotel in Islamabad, Street 55, اسلام آباد",tourism:hotel,17
"Hotel Travel Lodge — tourism:hotel in Islamabad, Murree Road, راولپنڈی",tourism:hotel,17
"Hotel de Papáe (Intl) — tourism:hotel in Islamabad, AKM Fazul Haq Road, اسلام آباد",tourism:hotel,17
"Islamabad Hotel — tourism:hotel in Islamabad, Street 92, اسلام آباد",tourism:hotel,17
"Islamabad Marriott Hotel — tourism:hotel in Islamabad, Agha Khan Road, اسلام آباد",tourism:hotel,17
"Islamabad Premiere Inn — tourism:hotel in Islamabad, Muhammad Buksh Road",tourism:hotel,17
"Khan Hotel — tourism:hotel in Islamabad, Ataturk Avenue (Embassy Road);Ataturk Avenue, اسلام آباد",tourism:hotel,17
"Laraib Inn — tourism:hotel in Islamabad, Rohtas Road",tourism:hotel,17
"Marina Residency — tourism:hotel in Islamabad, Street 67, اسلام آباد",tourism:hotel,17
"Marriott Hotel — tourism:hotel in Islamabad, Service Road West G5;Service Road West F5, اسلام آباد",tourism:hotel,17
"Naan Stop — tourism:hotel in Islamabad, Sumbal Road, اسلام آباد",tourism:hotel,17
"New Cape Grace Guest House — tourism:hotel in Islamabad, Service Road West F-6, اسلام آباد",tourism:hotel,17
"New King Mun — tourism:hotel in Islamabad, Service Road West F-6, اسلام آباد",tourism:hotel,17
"Pearl Hotel — tourism:hotel in Islamabad, Murree Road, راولپنڈی",tourism:hotel,17
"Savoy Inn — tourism:hotel in Islamabad, Street 51, اسلام آباد",tourism:hotel,17
Serena Hotel — tourism:hotel in Islamabad,tourism:hotel,17
Serena Hotel — tourism:hotel in Islamabad,tourism:hotel,17
"Serena Hotel - Business Complex — tourism:hotel in Islamabad, Service Road West G5;Service Road West F5, اسلام آباد",tourism:hotel,17
"Shahenshah Hotel — tourism:hotel in Islamabad, skyways, راولپنڈی",tourism:hotel,17
"Sitara Hotel — tourism:hotel in Islamabad, Sultan Bahu Road, اسلام آباد",tourism:hotel,17
"Star Hotel — tourism:hotel in Islamabad, Sultan Bahu Road, اسلام آباد",tourism:hotel,17
"Taste & Taste — tourism:hotel in Islamabad, Street 92, اسلام آباد",tourism:hotel,17
"Usman's Hostel — tourism:hotel in Islamabad, Service Road West G-11, اسلام آباد",tourism:hotel,17
"ایلچی کانٹی نینٹل ہوٹل — tourism:hotel in Islamabad, اسلام آباد",tourism:hotel,17
"نیا عباسی ہوٹل — tourism:hotel in Islamabad, سروس روڈ ویسٹ جی-11, اسلام آباد",tourism:hotel,17
