id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,name_en,alt_name,description_raw,lat,lon,city,province,country,brand,operator,wikidata,description_final,clean_text,normalized_text,adj_noun_pairs
aa348f6a-2470-5486-bf48-2c50237ab832,5820045128,node,natural,wood,,,,,,24.9120636,67.0942537,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
3aa457ef-53b7-5f43-b615-70220d11bb51,5820045129,node,natural,wood,,,,,,24.9120845,67.0942841,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b429233a-fbe4-5fad-b14b-feaae8776f41,5820045130,node,natural,wood,,,,,,24.9121019,67.0943117,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
04c645cd-4f30-5fce-9e25-3c1e5406df50,5820045131,node,natural,wood,,,,,,24.9120836,67.0943271,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
72dfe168-0313-5eea-ab30-98cbad4397bc,5820045132,node,natural,wood,,,,,,24.9120661,67.0942995,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
8b73f753-3c11-5ba9-877f-6b94bf7e3a28,5820045133,node,natural,wood,,,,,,24.9120453,67.094269,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
f7602967-1efa-5bc4-a350-e74521b2227c,5820045134,node,natural,wood,,,,,,24.9120462,67.0942229,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
39d348aa-dee0-52b6-959b-53cbeec16088,5820045135,node,natural,wood,,,,,,24.9118603,67.094,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
56eaaac6-8e16-5e55-86fc-9bd0ecc5e4ff,5820045136,node,natural,wood,,,,,,24.9118811,67.0940304,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
39f73219-6ea5-5786-a51a-800d26ffcf5a,5820045137,node,natural,wood,,,,,,24.9118986,67.0940612,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
fab76dec-b335-57da-ba5f-6f925f7fd966,5820045138,node,natural,wood,,,,,,24.9119194,67.0940916,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
0c27c909-9ca7-5919-b082-40699ca638ec,5820045139,node,natural,wood,,,,,,24.9119369,67.0941193,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
0c0858d4-70d2-5013-8fe8-99b832cf1d33,5820045140,node,natural,wood,,,,,,24.9119552,67.0941039,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
30c78f37-1ff4-5477-8ec6-ef295e9fcb18,5820045141,node,natural,wood,,,,,,24.9119379,67.0940763,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e12da6c2-5fb8-541c-b1a5-7e30e61d032d,5820045142,node,natural,wood,,,,,,24.9119169,67.0940458,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ee71a0e6-600c-5a15-b925-f3ab58adfa63,5820045143,node,natural,wood,,,,,,24.9118995,67.0940151,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
8a282e39-b69b-55af-8d79-465fd468b924,5820045144,node,natural,wood,,,,,,24.9118786,67.0939847,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2ab4a5a4-ee76-558c-a8eb-d6b6aef2c1f4,5820045145,node,natural,wood,,,,,,24.9119903,67.094155,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
609b13fd-a38c-582e-a55e-c03b19811c7e,5820045146,node,natural,wood,,,,,,24.9119729,67.0941274,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
cb039284-b899-5176-93c0-19253ecb3635,5820045147,node,natural,wood,,,,,,24.9119544,67.0941427,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
f247ca55-a159-58d1-b489-89d0827c0cc2,5820045148,node,natural,wood,,,,,,24.9119719,67.0941704,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2e92f2cc-1a6a-5395-a852-2df0ec51795d,5820045149,node,natural,wood,,,,,,24.9121522,67.093804,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ddd320cc-ccc9-57fb-9ad5-4ff08c4796f9,5820045150,node,natural,wood,,,,,,24.9121348,67.0937763,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2da2ac73-19d8-5dc2-a39b-00e1c5b21b2e,5820045151,node,natural,wood,,,,,,24.9121164,67.0937917,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b933e5dc-2227-5078-b7af-32cb58074d09,5820045152,node,natural,wood,,,,,,24.9121338,67.0938194,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
243ef6de-6ea9-54ac-9083-5eab59290dee,5820045453,node,natural,tree,,,,,,24.9123406,67.094117,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
a3b714f8-4139-5a0c-a1cf-b0f0aface20d,5820045454,node,natural,tree,,,,,,24.9123667,67.0940995,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
9adfa480-01d1-5d1e-b78f-a21fdcb48f47,5820045455,node,natural,tree,,,,,,24.9123539,67.0940783,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
65d611d5-601d-5702-8ad9-ab7f70b5823d,5820045456,node,natural,tree,,,,,,24.9123278,67.0940959,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
898e5e33-4bc5-5e95-a242-e28534a4fe76,5820060857,node,natural,wood,,,,,,24.9127779,67.0938175,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
158472ea-65ee-5c0c-86d3-21f9d4dffce1,5820060858,node,natural,wood,,,,,,24.9127917,67.0938379,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e617a491-32ab-53d0-8043-b22feea1a3c9,5820060859,node,natural,wood,,,,,,24.912752,67.0938408,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
9334ff8d-992b-5395-9b35-cce8383c579d,5820060860,node,natural,wood,,,,,,24.9127658,67.0938613,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b3b0ec1f-0f97-526c-b01c-0ad37a22d33f,5820060861,node,natural,wood,,,,,,24.9127264,67.0938606,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
070f3774-497b-50bb-b3cb-3233782ed61d,5820060862,node,natural,wood,,,,,,24.9127401,67.093881,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b0fc20d7-92d7-5f59-afa7-ea74fa7bb6f6,5820060863,node,natural,wood,,,,,,24.9127027,67.0938789,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
1bac9466-c392-544f-a4cd-4fbbb14ca052,5820060864,node,natural,wood,,,,,,24.9127165,67.0938994,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
13f29e05-416b-5971-8b43-c764ae2dbe87,5820060865,node,natural,wood,,,,,,24.9126821,67.0938984,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
3da0ce76-081d-5805-be90-b2967ada29fe,5820060866,node,natural,wood,,,,,,24.9126953,67.0939174,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
16810a75-db81-5a81-8a17-ec8ef2ec06d5,5820060867,node,natural,wood,,,,,,24.9128887,67.0937307,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b19ac3b8-ad92-55a1-aa4a-1ca00f185669,5820060868,node,natural,wood,,,,,,24.9129025,67.0937512,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
6b693a30-58ca-5799-be54-901475b98dbe,5820060869,node,natural,wood,,,,,,24.9128813,67.0937692,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
8705c3d8-1a11-5bb3-a793-7cd94a85b25a,5820060870,node,natural,wood,,,,,,24.9128682,67.0937502,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
c4bab0b3-54a5-58ec-ade8-75cf51b03ac8,5820060871,node,natural,wood,,,,,,24.9129124,67.0937124,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
469397f0-d123-5e63-8b28-6b4c3c39b0d2,5820060872,node,natural,wood,,,,,,24.9129261,67.0937328,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
1b303f9d-5a3c-522b-848f-334cfecb76d5,5820060873,node,natural,wood,,,,,,24.9129381,67.0936926,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d54d84ba-95e1-5097-9781-859ae44045eb,5820060874,node,natural,wood,,,,,,24.9129519,67.0937131,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
4b6694f8-2e58-5d12-9083-ab85b737b821,5820060875,node,natural,wood,,,,,,24.912964,67.0936693,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ae52378a-2f69-5f8b-98cf-665c068fbb2b,5820060876,node,natural,wood,,,,,,24.9129778,67.0936897,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e63a01f3-c62b-5a95-b9cf-148322183ff2,5820076753,node,natural,wood,,,,,,24.9126742,67.0938283,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
72078276-1719-5612-90f0-434284f6d941,5820102834,node,natural,wood,,,,,,24.9126283,67.0937603,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b81ce38d-cb6d-581e-82d7-092837a6c82f,5820102835,node,natural,wood,,,,,,24.9128735,67.0935662,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b7683d92-5a80-5411-bf92-9750762a4945,5820102836,node,natural,tree,,,,,,24.912789,67.0934376,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
3a5135bc-22ef-587b-a017-ce29e2e3b830,5820102837,node,natural,tree,,,,,,24.9125403,67.0936378,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
84c42614-9dae-5d56-a967-0449a55a8da9,5820104289,node,natural,wood,,,,,,24.9127443,67.0932689,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e65db1a8-770f-597f-b9b1-95e2896f468b,5820104290,node,natural,wood,,,,,,24.9127627,67.0932536,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
bf37410d-0303-5ae0-921a-194342a17a42,5820104291,node,natural,wood,,,,,,24.9127835,67.0932841,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
635c9bf1-c964-56bf-97a6-18745f9408ce,5820104292,node,natural,wood,,,,,,24.912765,67.0932994,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d9bd3939-545f-5894-a370-1a6cd8207196,5820104293,node,natural,wood,,,,,,24.9127924,67.0933378,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2e5b1226-0606-5c88-9009-451f0916cf56,5820104294,node,natural,wood,,,,,,24.9128108,67.0933225,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
f3cb9e57-0708-5d8e-bce9-52fed99565b4,5820104295,node,natural,wood,,,,,,24.9128337,67.0933543,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
bef29075-7300-5109-aedc-f125fe7d0857,5820104296,node,natural,wood,,,,,,24.9128153,67.0933695,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
363d9139-db7e-5263-a261-7babae023dda,5820104297,node,natural,wood,,,,,,24.9128347,67.0933973,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
24833743-2135-552a-8c40-522a36c00dfd,5820104298,node,natural,wood,,,,,,24.9128532,67.093382,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
c98a6ca7-200c-5f5e-8766-b4cc092e3fb2,5820104303,node,natural,wood,,,,,,24.912932,67.093499,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b6d1ba0a-04da-56b3-84df-3596d36ad68a,5820104304,node,natural,wood,,,,,,24.912914,67.093515,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ea14d04d-e8be-519a-9af2-109b1b159f0d,5820104305,node,natural,wood,,,,,,24.9129266,67.0935328,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
894ccb3b-c689-54fc-9562-94af453c1558,5820104306,node,natural,wood,,,,,,24.9129389,67.0935517,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
4f93c7c3-cab5-5769-a824-e46c2418cb82,5820104307,node,natural,wood,,,,,,24.9129539,67.0935738,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a85eca1d-91a5-5121-bfeb-0c1baf2b33d8,5820104308,node,natural,wood,,,,,,24.9129681,67.0935956,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
397d0acb-18c1-58f4-a523-57599e7712c7,5820104309,node,natural,wood,,,,,,24.9129862,67.0935796,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a6afa5a3-9469-5e82-b5c5-97d240a60e82,5820104310,node,natural,wood,,,,,,24.9129719,67.0935578,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
70438e27-26ae-5584-bd24-71d9a7f2c7e5,5820104311,node,natural,wood,,,,,,24.9129447,67.0935168,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
0aa881ba-6fc9-5cbc-adbd-4018fad3e001,5820104312,node,natural,wood,,,,,,24.912957,67.0935357,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
c601d3dd-4dac-5c2c-b040-39658bf71f4e,5820356692,node,natural,tree,,,,,,24.9126172,67.0934004,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
93452769-b771-54b6-b25e-73077ae3f58b,5820356693,node,natural,tree,,,,,,24.9125626,67.0934517,Karachi,Sindh,Pakistan,,,,nan tree natural,nan tree natural,nan tree natural,
6b89ec88-0a4e-55fd-bcfd-8e9153eb984d,5820440232,node,natural,wood,,,,,,24.913006,67.0930676,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
1cdba25e-4ae8-5cc7-a9e3-f86bda5c46d3,5820440233,node,natural,wood,,,,,,24.9130234,67.0930953,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
30545308-086b-5500-8e8f-d239b3b56189,5820440234,node,natural,wood,,,,,,24.9129876,67.093083,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
896454b7-b2f0-577c-b9ec-d6dc67d0fc7a,5820440235,node,natural,wood,,,,,,24.913005,67.0931107,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
fc16b317-4fed-5320-a3e5-6d2fe02726d0,5820440240,node,natural,wood,,,,,,24.9131959,67.0933905,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
305883cb-e0bd-5907-a118-dad1112f98a3,5820440241,node,natural,wood,,,,,,24.9132077,67.0934103,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e4709a85-d741-5542-a4f8-bf7eabd20286,5820440242,node,natural,wood,,,,,,24.9132338,67.0933908,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d1c3f656-b28c-51f9-97da-cbf40855266c,5820440243,node,natural,wood,,,,,,24.913221,67.0933716,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
6d9e033f-39be-5911-89bd-061141d1a0b1,5820440244,node,natural,wood,,,,,,24.9130224,67.0931362,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
607f73a3-4554-589a-9e49-41d4805b7de8,5820440245,node,natural,wood,,,,,,24.9130408,67.0931208,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
c1b52269-8411-5011-bfe0-5c9c9e8b6da5,5820440247,node,natural,wood,,,,,,24.9131217,67.0932587,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
db48e31a-06d2-566f-8829-1bb29edaed47,5820440248,node,natural,wood,,,,,,24.9128731,67.0932654,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
3978d914-6c8d-5760-a594-d83040a5a3ab,5820440249,node,natural,wood,,,,,,24.9129173,67.0933325,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
047586ca-544d-5f86-907d-73d9229da256,5820440250,node,natural,wood,,,,,,24.912815,67.0932253,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
165f25a4-1496-5a00-8fda-20a580439ff5,5820440251,node,natural,wood,,,,,,24.9129436,67.093117,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
0279f6de-42ac-5880-bfbb-e77446881dc4,5820440252,node,natural,wood,,,,,,24.9130639,67.0930266,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d998dbe8-0a03-5d6f-b671-828b45f41753,5820440753,node,natural,wood,,,,,,24.9131773,67.092928,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
7a9a83ce-30f3-5343-8e4c-7950d1d018b4,5820440754,node,natural,wood,,,,,,24.9132833,67.0930825,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
427fbad5-0be1-5cc8-ae64-b9595ba32963,5820440755,node,natural,wood,,,,,,24.9132326,67.0931282,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a1a4e8b9-52e7-5566-a163-4ef9948b4707,5820440756,node,natural,wood,,,,,,24.9131879,67.0931043,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2a728708-daf7-5e8e-831e-e6c814ba8e69,5820440757,node,natural,wood,,,,,,24.9131169,67.0930906,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2e555389-742a-5147-9731-43e5a5a62e22,5820440758,node,natural,wood,,,,,,24.9133234,67.093147,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
57ce876e-189b-557e-aa6f-f861ef8954a8,5820440759,node,natural,wood,,,,,,24.9133875,67.0932441,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
553efed3-0330-583a-923e-ccfa68a7decc,5820440760,node,natural,wood,,,,,,24.9132722,67.0931836,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
2be57943-38d3-5998-9dab-f16e7ba343b9,5820440761,node,natural,wood,,,,,,24.9132759,67.093237,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e8e8649a-52e7-5fd8-a34a-b74cac42e511,5820440762,node,natural,wood,,,,,,24.913261,67.093316,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
43b5d787-567f-5431-a5cd-4bc8e042c010,5820440763,node,natural,wood,,,,,,24.9131377,67.0934169,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
75ebd2d3-5028-5ea4-95f9-1a2178008b28,5820440764,node,natural,wood,,,,,,24.9130791,67.0934148,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e1029d23-5cca-5ce1-b8e5-45d935a1593d,5820440765,node,natural,wood,,,,,,24.9130109,67.0933899,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a5071176-e356-599a-b776-64e0727cbb22,5820440766,node,natural,wood,,,,,,24.9129621,67.0934341,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ed32ce86-7472-5ed2-9627-3430239bc6db,5820440767,node,natural,wood,,,,,,24.9130012,67.0934763,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
8b55ecaa-61f8-51c0-abeb-600c7bac6270,5820440768,node,natural,wood,,,,,,24.9130404,67.0935236,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
715ff39b-f1c7-5272-a802-619b8bc280bf,5820440769,node,natural,wood,,,,,,24.9131538,67.0934362,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
413f1386-dbcd-5b4c-9545-6a0787438ef3,5820440770,node,natural,wood,,,,,,24.9129385,67.093366,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
13fd0ced-f71f-5aa7-b520-8035a17d7a50,5820440771,node,natural,wood,,,,,,24.9129865,67.0932781,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
118b7dcd-e6e9-59a0-aead-729159458c90,5820440772,node,natural,wood,,,,,,24.9129814,67.0932136,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
449cb1c6-42c1-54d9-b6e9-14f82947bb33,5820440773,node,natural,wood,,,,,,24.9132722,67.0933373,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
4e7c3278-6529-544b-8a82-f3b393a1de33,5820440778,node,natural,wood,,,,,,24.9130653,67.0935855,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a59343a8-08cf-54f9-8f15-1a7052996e6a,5820440779,node,natural,wood,,,,,,24.9130858,67.093566,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
cc54799b-4f0c-5155-a24c-6ee03786ea9b,5820440780,node,natural,wood,,,,,,24.9131116,67.0935462,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e104e392-6900-5ddb-834f-5626751c7f7b,5820440781,node,natural,wood,,,,,,24.9131373,67.0935245,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d86a0867-ec48-5380-b05c-fe304610cee5,5820440782,node,natural,wood,,,,,,24.913165,67.0935011,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
1ecb8107-aaa3-58b5-b725-aaf00968c950,5820440783,node,natural,wood,,,,,,24.9131788,67.0935215,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
f4c71fb8-c72f-53e5-9d3d-de29288982d4,5820440784,node,natural,wood,,,,,,24.9131511,67.093545,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
ca74914b-639f-582c-848c-a87d1ef6a2f9,5820440785,node,natural,wood,,,,,,24.9131253,67.0935666,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
853c734c-1019-58cf-8fab-325ae0fe5df8,5820440786,node,natural,wood,,,,,,24.9130996,67.0935865,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
8a311112-5a9c-5510-96bd-74082728767b,5820440787,node,natural,wood,,,,,,24.9130784,67.0936045,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
531b9a40-0e69-588c-956e-fe45069371e1,5820440792,node,natural,wood,,,,,,24.9132964,67.0934006,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
5136ab49-cdb7-58c1-86a7-468979d7097b,5820440793,node,natural,wood,,,,,,24.9133169,67.0933811,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a2b5b2fe-7454-5467-994c-032c2b809f56,5820440794,node,natural,wood,,,,,,24.9133406,67.0933628,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
3b5f18fd-4795-51ff-a420-354dd82b43c3,5820440795,node,natural,wood,,,,,,24.9133663,67.093343,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
58684864-87b4-5d5f-aacf-ef1408b8de6a,5820440796,node,natural,wood,,,,,,24.9133922,67.0933197,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
40af9eac-4557-5faf-b668-8a9c76db1a8d,5820440797,node,natural,wood,,,,,,24.913406,67.0933401,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
a6c4d7ce-b19d-59e3-be12-3be663705ffb,5820440798,node,natural,wood,,,,,,24.9133801,67.0933635,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
b8d767b1-03be-5652-bce4-5e7d3c9fb0d2,5820440799,node,natural,wood,,,,,,24.9133543,67.0933832,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
5597eaaa-31ee-5a95-b871-052c1a1df163,5820440800,node,natural,wood,,,,,,24.9133307,67.0934016,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
7bd95201-e7de-5a2d-9a73-d65aa5bec510,5820440801,node,natural,wood,,,,,,24.9133095,67.0934196,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
9cf0a6da-4c9d-5743-a4fb-63697131461b,5820440802,node,natural,wood,,,,,,24.9131914,67.093478,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
d1f42702-0f2d-56b3-8c50-10b7670450ab,5820440803,node,natural,wood,,,,,,24.9132052,67.0934984,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
e8452b3c-f1c1-558a-8b8c-d3a5ca93a213,5820440816,node,natural,wood,,,,,,24.9133519,67.0941069,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
590bbbc9-12d9-594a-ac41-ebe7456b5b27,5820440817,node,natural,wood,,,,,,24.9133334,67.0941222,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
caccaa31-e45d-56bf-9ce2-8dd2e5a325b5,5820440818,node,natural,wood,,,,,,24.913314,67.0940944,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
69d8ff1d-8006-58ca-aa1d-7398d058c797,5820440819,node,natural,wood,,,,,,24.9133324,67.0940792,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
87c6370d-5d0e-5d10-a736-8d732808b5be,5820440820,node,natural,wood,,,,,,24.9133113,67.0940494,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
4e56ede7-ded8-5f9e-9eaf-67c75dd786bc,5820440821,node,natural,wood,,,,,,24.9132929,67.0940647,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
51ebeb65-71c3-535f-a78f-1e6fd2037ed9,5820440822,node,natural,wood,,,,,,24.9132612,67.0940202,Karachi,Sindh,Pakistan,,,,nan wood natural,nan wood natural,nan wood natural,
