id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,name_en,alt_name,description_raw,lat,lon,city,province,country,brand,operator,wikidata,target_label
48532260-5700-567b-985f-8a46fa8c570e,12142226627,node,shop,tailor,Asma tailor,,,,,24.9485351,67.054418,Karachi,Sindh,Pakistan,,,,shop__tailor
6100fead-9f94-51cd-b1ef-efc2887e1dc2,12142233197,node,amenity,restaurant,Royal Feast,,,,,24.9482898,67.0545664,Karachi,Sindh,Pakistan,,,,amenity__restaurant
67c6698f-059c-58d3-bda2-6f3beec2ba2e,12142249289,node,amenity,fast_food,Peshawri Icecream Fast Food & Fresh Juice,,,,,24.9486331,67.0537429,Karachi,Sindh,Pakistan,,,,amenity__fast_food
a5d2faec-f5eb-57bb-be98-1e20637409da,12142250581,node,amenity,restaurant,Ghazi pakwan centre,,,,,24.9482364,67.054652,Karachi,Sindh,Pakistan,,,,amenity__restaurant
88bcf55b-5bc6-5d15-8ed9-eeecd5aff89a,12142255999,node,shop,computer,royal network services,,,,,24.9485989,67.0538343,Karachi,Sindh,Pakistan,,,,shop__computer
698395c6-402a-5eea-b913-9f478ea1185a,12142262993,node,amenity,fast_food,Kuchi’s,,,,,24.9480473,67.0548398,Karachi,Sindh,Pakistan,,,,amenity__fast_food
df521647-ff81-53be-b105-08b8c43ae714,12142292535,node,shop,butcher,Basheer Ahmed Chicken Sale Center,,,,,24.9473856,67.0561797,Karachi,Sindh,Pakistan,,,,shop__butcher
6847fd82-9d6a-54a8-8e7d-9b94cbc35389,12142301945,node,shop,bakery,Ismail Nimco,,,,,24.947579,67.0555603,Karachi,Sindh,Pakistan,,,,shop__bakery
a4a8ded3-09bb-5941-bc55-c55430d367e8,12142309071,node,shop,mobile_phone,Al Ahmed Communication,,,,,24.947686,67.0554195,Karachi,Sindh,Pakistan,,,,shop__mobile_phone
644dc4e9-41b9-5830-9554-24a0b71237ea,12142311433,node,shop,butcher,Ammani Fresh Meat,,,,,24.9470341,67.0562739,Karachi,Sindh,Pakistan,,,,shop__butcher
1b19f6b9-1594-57ea-9b94-79289953d43e,12142315784,node,shop,beauty,Al Muneera Beauty Parlor,,,,,24.9477285,67.0553755,Karachi,Sindh,Pakistan,,,,shop__beauty
d17af3c2-b3c6-5414-9c87-c21e829a0f49,12142315829,node,shop,butcher,Bismillah Beef Shop,,,,,24.9472555,67.0560757,Karachi,Sindh,Pakistan,,,,shop__butcher
a6f35a9a-a17b-5c5d-9d75-2fe60d22c9d2,12142328491,node,office,estate_agent,ST enterprises real estate,,,,,24.9469516,67.0563989,Karachi,Sindh,Pakistan,,,,office__estate_agent
09990977-220b-5a25-947a-3f85f7f7ae2f,12144428129,node,amenity,fast_food,Spicy Hot n Roll,,,,,24.9471394,67.0557226,Karachi,Sindh,Pakistan,,,,amenity__fast_food
2ddc533d-ce1d-5653-b547-2e33f7fea68b,12144439551,node,landuse,residential,Golden Gate Tower.,,,,,24.9472733,67.0555557,Karachi,Sindh,Pakistan,,,,landuse__residential
60c7f7c2-8141-569d-a3fd-4ee2b55d9310,12144489317,node,amenity,restaurant,Ammi's tiffin,,,,,24.9478812,67.0547732,Karachi,Sindh,Pakistan,,,,amenity__restaurant
23d2ef9a-be8d-53fe-b97f-443eebdb6238,12144501284,node,shop,bakery,قصرِ شیریں Qasar-e-Shireen,,,,,24.9479368,67.0547083,Karachi,Sindh,Pakistan,,,,shop__bakery
f9de4f87-d976-5451-b24d-536722208da4,12144662232,node,shop,beauty,The Flawless Beauty Salon,,,,,24.947786,67.0542976,Karachi,Sindh,Pakistan,,,,shop__beauty
e74ba469-7833-530c-bdf2-a322d9904892,12144693329,node,shop,books,Students Book Center,,,,,24.9480236,67.0544629,Karachi,Sindh,Pakistan,,,,shop__books
a88b5f9f-51cc-5899-8e7f-a24d88059435,12144696253,node,landuse,residential,MAAZ GALAXY,,,,,24.9479031,67.0540869,Karachi,Sindh,Pakistan,,,,landuse__residential
b9920161-954d-56c6-a77a-d46dd2c39c55,12144701509,node,amenity,fast_food,HavaBite - North Nazimabad,,,,,24.9480484,67.0542235,Karachi,Sindh,Pakistan,,,,amenity__fast_food
5d327a45-daf6-5611-9e5d-24af59d5aa40,12144705863,node,shop,clothes,New Rasheed Sons Uniforms(N Nazimabad),,,,,24.9477778,67.054303,Karachi,Sindh,Pakistan,,,,shop__clothes
a6cf91c8-25f6-5424-8dbd-86f8527f520e,12144730256,node,landuse,residential,Bhayani Deluxe Apartment,,,,,24.9478848,67.053911,Karachi,Sindh,Pakistan,,,,landuse__residential
229937a2-e5ee-5ad6-a957-efbe151f2798,12150826265,node,landuse,residential,Amin Court,,,,,24.9470903,67.054483,Karachi,Sindh,Pakistan,,,,landuse__residential
6e1e80f1-67a2-51f5-acb5-1bea3e4195b8,12150836934,node,amenity,restaurant,Afghani Chappati,,,,,24.9467657,67.0550436,Karachi,Sindh,Pakistan,,,,amenity__restaurant
c2896d23-3df7-5902-8135-775b60574b2c,12150842034,node,shop,clothes,INK,,,,,24.9466065,67.0551297,Karachi,Sindh,Pakistan,,,,shop__clothes
8f3243d3-2d80-5b5d-8074-8400ae2dc458,12150842035,node,landuse,residential,Adeel Centre Apartments,,,,,24.9466967,67.0550577,Karachi,Sindh,Pakistan,,,,landuse__residential
ff823f50-8da4-56fb-a1ae-5035ab6dd06c,12150844945,node,office,estate_agent,Chhipa Builders & Developers,,,,,24.9470288,67.0557647,Karachi,Sindh,Pakistan,,,,office__estate_agent
0623785a-50fa-520f-a15f-c6642b3de89b,12150844951,node,shop,computer,AQT Solutions,,,,,24.9474006,67.0548693,Karachi,Sindh,Pakistan,,,,shop__computer
2656da76-72da-595e-8bd0-01d3f82fb171,12150844958,node,shop,tailor,He and she tailors,,,,,24.9475151,67.0548873,Karachi,Sindh,Pakistan,,,,shop__tailor
b079579a-34d2-5969-b9ed-7895a277b90a,12150844959,node,shop,computer,Tech Skills by Sir Wasif Ali,,,,,24.9475905,67.0549582,Karachi,Sindh,Pakistan,,,,shop__computer
ea0ed3bf-1ae5-56b7-94c5-a874dfdd77cf,12150846990,node,amenity,cafe,New Quetta Sakhi Hotel,,,,,24.9467529,67.0555682,Karachi,Sindh,Pakistan,,,,amenity__cafe
cf7d74e5-33e4-559a-82d8-80f3d6f8d383,12150846999,node,landuse,residential,Al Rauf Sky Tower,,,,,24.9469563,67.0547049,Karachi,Sindh,Pakistan,,,,landuse__residential
500d25ba-1802-582c-903d-2da85337013c,12150852730,node,shop,mall,Moiz Shopping Center,,,,,24.9467352,67.0559133,Karachi,Sindh,Pakistan,,,,shop__mall
2a163f67-6d42-527f-b63c-81b47e753b29,12150853330,node,shop,tailor,Temuri Tailor,,,,,24.9470501,67.0547127,Karachi,Sindh,Pakistan,,,,shop__tailor
cb04b2f9-f89a-5dce-8337-ec9a2ac4cd39,12150854355,node,office,estate_agent,I&U Group & Real Estate,,,,,24.9469743,67.0557558,Karachi,Sindh,Pakistan,,,,office__estate_agent
effde9ea-3712-5791-b5d6-ea57ab44d908,12150857840,node,landuse,residential,Iqbal Raza,,,,,24.947161,67.054379,Karachi,Sindh,Pakistan,,,,landuse__residential
58e4f8b2-3f50-56c9-8a08-3101ed1fd831,12150858699,node,office,estate_agent,Muqeem state,,,,,24.9468114,67.0548516,Karachi,Sindh,Pakistan,,,,office__estate_agent
ae0e7b74-fbe6-535e-8683-fafd04819a11,12150864651,node,amenity,place_of_worship,Madrassah,,,,,24.9468064,67.05447,Karachi,Sindh,Pakistan,,,,amenity__place_of_worship
9c5bc0e8-da53-5005-8af3-b6f5010cd062,12150864652,node,shop,clothes,faizy suitings corner,,,,,24.946941,67.0543033,Karachi,Sindh,Pakistan,,,,shop__clothes
f3db6162-4767-52c3-b0d7-75e061b6d325,12150864653,node,amenity,fast_food,2030 Kitchen North Nazimabad (previously 2030 Kitchen DHA),,,,,24.9471004,67.0540914,Karachi,Sindh,Pakistan,,,,amenity__fast_food
6364e325-8082-545e-bc56-951fdd0963c8,12150864654,node,shop,tailor,Maaz Khalid,,,,,24.9472162,67.0538801,Karachi,Sindh,Pakistan,,,,shop__tailor
63d6ea3b-1db2-51b0-8298-8f161e881bde,12150867190,node,shop,car_repair,DetailingXperts,,,,,24.947557,67.0547086,Karachi,Sindh,Pakistan,,,,shop__car_repair
a7e5ded0-ea9a-550b-866c-78cfbc666582,12150872004,node,amenity,fast_food,Bismillah Chaat House,,,,,24.9465546,67.0547919,Karachi,Sindh,Pakistan,,,,amenity__fast_food
76860f3f-ad47-5f2c-a1cf-9cd5c6c23482,12150890870,node,amenity,fast_food,Tokyo Burger,,,,,24.9469719,67.0537101,Karachi,Sindh,Pakistan,,,,amenity__fast_food
9df3161a-bb4d-55bc-a8e5-b10b047b3ce8,12150899325,node,landuse,residential,Shalimar Appartment,,,,,24.9470912,67.053639,Karachi,Sindh,Pakistan,,,,landuse__residential
6739cae0-3cee-5a49-9818-a69df36fa418,12150913015,node,shop,computer,ZaknTek Technologies,,,,,24.9468381,67.0536294,Karachi,Sindh,Pakistan,,,,shop__computer
789b3fd0-fbf1-50b8-9bff-4039087464de,12150920773,node,shop,car_repair,QMC Auto Mobils,,,,,24.9466457,67.0538223,Karachi,Sindh,Pakistan,,,,shop__car_repair
200ac4b2-7eda-5c12-a962-8e079e424d5f,12150920777,node,shop,tailor,Dream girl ladies tailor,,,,,24.9464042,67.054131,Karachi,Sindh,Pakistan,,,,shop__tailor
460d1818-0c1a-5de8-a934-fbba5373dd7e,12150920778,node,office,estate_agent,Four Season Properries,,,,,24.9464973,67.0540948,Karachi,Sindh,Pakistan,,,,office__estate_agent
501a5580-9010-5789-8aa0-4aa5c438da64,12150945697,node,shop,computer,Hussain Computers,,,,,24.948175,67.0537971,Karachi,Sindh,Pakistan,,,,shop__computer
a5df1649-3716-55f3-9f86-ea4f93678626,12150945700,node,office,company,EpicIntercon (Pvt) LTD.,,,,,24.9482846,67.0536558,Karachi,Sindh,Pakistan,,,,office__company
270b37ed-d80f-5a8b-b6e1-6dbe915176ab,12150946068,node,shop,stationery,Iqbal Brothers,,,,,24.9475245,67.0527557,Karachi,Sindh,Pakistan,,,,shop__stationery
949627a5-21e6-5601-b5d6-35ec11603774,12150953559,node,shop,car_repair,Asghar Autos (Naeem Mechanic),,,,,24.9473978,67.0530942,Karachi,Sindh,Pakistan,,,,shop__car_repair
4580ff41-ac77-5dff-8b57-b885dc7a8466,12150953560,node,healthcare,clinic,Fazal Clinic Dr. Syed Haroon Rashid,,,,,24.9472601,67.0533053,Karachi,Sindh,Pakistan,,,,healthcare__clinic
773171fa-e9c3-5814-a09c-d1a66fafe6c7,12150953561,node,amenity,cafe,Afghani Wala Tandoor,,,,,24.9471986,67.05338,Karachi,Sindh,Pakistan,,,,amenity__cafe
bb37da76-1546-592f-bc59-2315cc85fd89,12150954633,node,shop,hardware,Hakimi Hardware and Sanitory Store,,,,,24.9468094,67.0530948,Karachi,Sindh,Pakistan,,,,shop__hardware
522d948e-1c8c-5f17-92fc-595d6cd77ef2,12150954635,node,amenity,cafe,Cafe Bolan hotal,,,,,24.9471476,67.0532228,Karachi,Sindh,Pakistan,,,,amenity__cafe
f82f340e-6bf7-520d-9958-1d75d2b9c348,12150954636,node,landuse,residential,Khizar Arcade,,,,,24.9472091,67.0531433,Karachi,Sindh,Pakistan,,,,landuse__residential
259a159e-1f38-5de8-8f23-14829e6abfd3,12150954637,node,landuse,residential,Tayyab center,,,,,24.9472811,67.0530452,Karachi,Sindh,Pakistan,,,,landuse__residential
ab93589a-4bfd-5781-9537-50edfe6cc040,12150957071,node,shop,car_repair,Bhutto Bike KAWASAKI Mechanic,,,,,24.9477066,67.0530032,Karachi,Sindh,Pakistan,,,,shop__car_repair
123f6932-2bf4-559d-b568-0aed52177d86,12150957072,node,office,government,Union Council 23 Sakhihasan,,,,,24.9474488,67.0530514,Karachi,Sindh,Pakistan,,,,office__government
1348bdf7-f0a0-56e4-ac7f-0a22c1ea3096,12150957073,node,healthcare,clinic,DR NOEM FAROOqi CLINIC,,,,,24.9475261,67.0532559,Karachi,Sindh,Pakistan,,,,healthcare__clinic
18b30b09-3d0c-53e8-a8dc-4a95cf52272d,12151021259,node,amenity,cafe,the wakeup box cafe,,,,,24.9469563,67.0524847,Karachi,Sindh,Pakistan,,,,amenity__cafe
73e2ae8d-47d7-55e6-ab42-decafadec07d,12151027731,node,office,estate_agent,Karachi Dream City,,,,,24.9483077,67.0536284,Karachi,Sindh,Pakistan,,,,office__estate_agent
94275f3e-406a-5245-8771-0ae3b37c0b6c,12151039553,node,shop,computer,Meson Computers,,,,,24.9484828,67.0539521,Karachi,Sindh,Pakistan,,,,shop__computer
05fc8c11-2148-5dfb-9c47-a27723ee25ce,12151047949,node,amenity,fast_food,Backyard Grill,,,,,24.9464357,67.0532545,Karachi,Sindh,Pakistan,,,,amenity__fast_food
7e4f9579-034b-5d12-a8e7-24398349cc9d,12151047953,node,shop,stationery,Iqra Gift Stationers & Fine Arts,,,,,24.9463235,67.0533975,Karachi,Sindh,Pakistan,,,,shop__stationery
100fbec7-c605-566b-9a2e-d0e7533ae1c9,12156965035,node,landuse,residential,Saima Paari Unique,,,,,24.9464739,67.0516021,Karachi,Sindh,Pakistan,,,,landuse__residential
1280a07b-18a7-52c3-a851-683fa639151b,12214169591,node,shop,car_repair,Ammanat car mechanic,,,,,24.9508147,67.0533676,Karachi,Sindh,Pakistan,,,,shop__car_repair
09e1a323-fe7c-56b3-9d46-b7078ee6dd60,12218436217,node,shop,bakery,Rehmat e Shereen,,,,,24.9471144,67.0508178,Karachi,Sindh,Pakistan,,,,shop__bakery
707f69e8-8810-5822-b7d2-baef0a6b50ff,12222213156,node,amenity,cafe,Tea-Osto Fast food and Chai Paratha,,,,,24.9473009,67.050964,Karachi,Sindh,Pakistan,,,,amenity__cafe
366946f7-0827-52d9-9da4-8eeff8c36001,12222213157,node,shop,car_repair,Karachi cool Car AC,,,,,24.9474194,67.0509465,Karachi,Sindh,Pakistan,,,,shop__car_repair
c36b4604-96c1-5741-89a8-fc06c430eda9,12222213158,node,shop,motorcycle,Five Star Autos - Yamaha 2S,,,,,24.9474628,67.0508987,Karachi,Sindh,Pakistan,,,,shop__motorcycle
f6172d50-f81a-595a-a004-cb567dd97349,12222213159,node,landuse,residential,Amber Heights,,,,,24.9475443,67.0508088,Karachi,Sindh,Pakistan,,,,landuse__residential
1888937a-b28b-5029-9124-3179063b17e6,12222307353,node,shop,computer,Divine Computers,,,,,24.9477423,67.0506687,Karachi,Sindh,Pakistan,,,,shop__computer
c8a342d5-707c-57d2-b699-34080e42053e,12222307354,node,landuse,residential,Azeem Square,,,,,24.9477531,67.050645,Karachi,Sindh,Pakistan,,,,landuse__residential
4c48aa5c-a04b-5e5a-984d-838b31d6024c,12222307356,node,shop,computer,Digious Corp,,,,,24.9478939,67.0501616,Karachi,Sindh,Pakistan,,,,shop__computer
a9b8410a-484e-5877-aba4-16467c9b94a2,12222307357,node,office,estate_agent,Rahat bhai don,,,,,24.9481416,67.0500764,Karachi,Sindh,Pakistan,,,,office__estate_agent
86fd4036-3cf2-57a1-a5ea-3390a08ea0fa,12222307358,node,office,company,Sky Engineers & Services,,,,,24.9481183,67.0504453,Karachi,Sindh,Pakistan,,,,office__company
9530cbec-6f4f-5ec3-b039-1ea9e307414f,12222307359,node,landuse,residential,Decent View Apartment,,,,,24.9481861,67.0504372,Karachi,Sindh,Pakistan,,,,landuse__residential
af03cfd7-cf0b-52f8-8f5d-096277ba69cc,12222307360,node,shop,bakery,Madina Sweets & Nimco,,,,,24.9482941,67.0500367,Karachi,Sindh,Pakistan,,,,shop__bakery
d2ca5444-e070-57df-97f5-2c72cc097483,12222307361,node,amenity,ice_cream,Ice Age Ice Cream,,,,,24.9483576,67.0500227,Karachi,Sindh,Pakistan,,,,amenity__ice_cream
aebb76fd-97ce-5fa0-af90-7eacac006eb9,12222323879,node,amenity,fast_food,Haroon Fries,,,,,24.9484846,67.0499959,Karachi,Sindh,Pakistan,,,,amenity__fast_food
f87d0885-b7aa-558e-a395-38469b56b6e3,12222323880,node,office,estate_agent,Matloob Estate Agency,,,,,24.94851,67.049962,Karachi,Sindh,Pakistan,,,,office__estate_agent
a71b66cb-4845-5e87-b777-20372e310c92,12222323881,node,office,estate_agent,Hassan Property,,,,,24.948492,67.0501208,Karachi,Sindh,Pakistan,,,,office__estate_agent
05d6677b-0a7d-516a-a3c2-80ab9f4e8490,12222323886,node,office,company,SHELTER PROVIDER,,,,,24.9480868,67.0499059,Karachi,Sindh,Pakistan,,,,office__company
03da06b9-a072-5602-9825-900178d14a83,12222323893,node,amenity,fast_food,Dua Pizza & Fast Food,,,,,24.9486808,67.0500028,Karachi,Sindh,Pakistan,,,,amenity__fast_food
c2088efb-c74c-5126-9b8e-8d9f625d7cad,12222323894,node,office,estate_agent,Zee Khan Enterprises,,,,,24.9486913,67.0502655,Karachi,Sindh,Pakistan,,,,office__estate_agent
33712dfe-6f94-5f2f-b1f0-9c9363dfd116,12222323895,node,landuse,residential,Al Raheem Corner,,,,,24.9487767,67.05002,Karachi,Sindh,Pakistan,,,,landuse__residential
1bb5d43e-54a2-5faf-8d5f-576be998c5a4,12222323896,node,landuse,residential,Bhayani Heaven Apartments,,,,,24.9489325,67.0500434,Karachi,Sindh,Pakistan,,,,landuse__residential
dee45b62-24cd-5b92-8e2c-99a3d4010a23,12222323897,node,landuse,residential,4PL Global Logistics,,,,,24.9489491,67.0504011,Karachi,Sindh,Pakistan,,,,landuse__residential
f1a592c8-f972-5617-9322-4fed9dda2516,12222323898,node,landuse,residential,Noor Palace,,,,,24.9489859,67.0504143,Karachi,Sindh,Pakistan,,,,landuse__residential
1159f3bd-752b-5360-9730-cf109a321fcc,12222323900,node,shop,beauty,Makeup Studio,,,,,24.9493099,67.0501374,Karachi,Sindh,Pakistan,,,,shop__beauty
09d9f23b-d88c-5c6f-9fce-2157b95ec5d4,12222372101,node,landuse,residential,Sohail Appartments,,,,,24.9493071,67.0505501,Karachi,Sindh,Pakistan,,,,landuse__residential
82729e59-4f86-540c-9995-d4d4247fc7ea,12222372102,node,landuse,residential,Rafique Center Block K,,,,,24.9494306,67.0501994,Karachi,Sindh,Pakistan,,,,landuse__residential
06010e9f-7571-5842-8f17-c00053beaa47,12222372106,node,amenity,restaurant,Bhook Breakers,,,,,24.9494822,67.0505775,Karachi,Sindh,Pakistan,,,,amenity__restaurant
1799ea07-2407-5cb3-bdf6-8d47fee5bb65,12222372107,node,shop,tailor,My Choice Tailor Ladies Specialist,,,,,24.94932,67.0505338,Karachi,Sindh,Pakistan,,,,shop__tailor
2d322731-fe3f-598d-ba7a-cd84148d71f6,12222428814,node,landuse,residential,Masoom Heights,,,,,24.9496457,67.0507607,Karachi,Sindh,Pakistan,,,,landuse__residential
e70ec3cb-7b0c-5c22-a130-84f72b1010c6,12222428815,node,office,estate_agent,Usman Associates,,,,,24.9498293,67.050458,Karachi,Sindh,Pakistan,,,,office__estate_agent
5c2ccce4-797d-5d28-92d9-53b52ef32b71,12222428816,node,office,company,Orange communiction and photocopy,,,,,24.9498559,67.0504757,Karachi,Sindh,Pakistan,,,,office__company
bacec234-e8b5-5afe-bc0a-22ba720ccf97,12222428818,node,landuse,residential,Badran Apartment,,,,,24.9500151,67.0506321,Karachi,Sindh,Pakistan,,,,landuse__residential
913edfff-be20-5beb-acd2-360a730c7469,12222428819,node,landuse,residential,Mumtaz square,,,,,24.9498682,67.050995,Karachi,Sindh,Pakistan,,,,landuse__residential
91fad0eb-eb8c-59a0-a111-cc86b4beb760,12222428825,node,shop,stationery,NOBLE Stationery & Print Shop,,,,,24.9503043,67.051037,Karachi,Sindh,Pakistan,,,,shop__stationery
dc64af04-92ea-5e1d-949d-efa963af7b44,12222428827,node,landuse,residential,Heaven Centre,,,,,24.9504313,67.0513126,Karachi,Sindh,Pakistan,,,,landuse__residential
c02ee8b7-fb86-574e-a474-c71aec9ef277,12222428828,node,shop,hardware,Pyar Ali Sanitary & Hardware Store,,,,,24.9504938,67.0515402,Karachi,Sindh,Pakistan,,,,shop__hardware
68ba25f5-5682-5141-8179-1fc4e5856f69,12222428829,node,amenity,fast_food,,,,,,24.9506345,67.0518473,Karachi,Sindh,Pakistan,,,,amenity__fast_food
42b76828-69f4-58d2-a79e-e2f6c1bb761f,12222428830,node,shop,tailor,,,,,,24.95014,67.0520886,Karachi,Sindh,Pakistan,,,,shop__tailor
a6fb51f6-1521-54e4-a3da-7ab675dacf8a,12222428831,node,landuse,residential,Ameer Chambers,,,,,24.9501372,67.0522195,Karachi,Sindh,Pakistan,,,,landuse__residential
7d19f331-a521-58a6-b530-1efdd41efc87,12222428832,node,amenity,cafe,Tariq pakistan dhaba,,,,,24.9499458,67.051839,Karachi,Sindh,Pakistan,,,,amenity__cafe
c0ad85bd-1bf8-520e-8f1c-ccbd3ccc7f9a,12222428833,node,landuse,residential,Ahmed Square,,,,,24.9499654,67.052047,Karachi,Sindh,Pakistan,,,,landuse__residential
f4403c42-0855-5af7-b4a8-b04d19b8bacb,12222428834,node,office,estate_agent,ATA ASSOCIATES,,,,,24.9498746,67.0522195,Karachi,Sindh,Pakistan,,,,office__estate_agent
d69cbe82-906a-5684-ae02-da2c0b20c561,12222428835,node,office,estate_agent,RM-ENETERPRISES,,,,,24.9498704,67.0524321,Karachi,Sindh,Pakistan,,,,office__estate_agent
8e29802f-b2ef-599a-a88d-8883308d937b,12222428836,node,shop,tailor,Taj Deen Tailor,,,,,24.949788,67.0525553,Karachi,Sindh,Pakistan,,,,shop__tailor
e06f20a8-ff91-5e5a-af85-d4cdbffa3184,12222428839,node,leisure,fitness_centre,Urban Fitness,,,,,24.9498808,67.0531022,Karachi,Sindh,Pakistan,,,,leisure__fitness_centre
cdb5d097-f081-5b3e-9343-4c9e3cdbc5d0,12222428840,node,shop,computer,Abnotix Solutions,,,,,24.9500172,67.0527922,Karachi,Sindh,Pakistan,,,,shop__computer
119ca4f2-7611-58c2-8bd5-6fb3b378656f,12222428841,node,leisure,playground,Dahr Indoor Sports,,,,,24.9500457,67.0527455,Karachi,Sindh,Pakistan,,,,leisure__playground
aee911fc-13f2-5fff-97c8-714cff7bca44,12222428842,node,landuse,residential,Azeem Residency,,,,,24.9501075,67.0525442,Karachi,Sindh,Pakistan,,,,landuse__residential
f48ae22d-eadb-58c5-872c-6d8ac99a8642,12222476560,node,shop,tailor,Iqbal Ladies Tailor | Best Ladies Girls & Womens Tailor In Karachi Pakistan,,,,,24.9501231,67.0524538,Karachi,Sindh,Pakistan,,,,shop__tailor
1de48a94-9535-51bf-8d14-c9c9cb5959f2,12222476561,node,shop,car_repair,Kifayat Autos,,,,,24.9499748,67.0532486,Karachi,Sindh,Pakistan,,,,shop__car_repair
f5c2d70a-7b5d-5b92-8675-a49158d6e50d,12222476562,node,shop,car_repair,Sabir Car Air Conditioner,,,,,24.9507479,67.0530219,Karachi,Sindh,Pakistan,,,,shop__car_repair
094f5513-2b82-5c54-833e-a9ede4922aa3,12222476563,node,shop,car_repair,CAR FIT,,,,,24.9508438,67.0527465,Karachi,Sindh,Pakistan,,,,shop__car_repair
8cefced5-2082-5c87-9dc2-26d7a5c207be,12222476564,node,office,estate_agent,Karachi Estate,,,,,24.9510023,67.0530064,Karachi,Sindh,Pakistan,,,,office__estate_agent
b6a5651e-fe6f-5027-a371-e672cfe9c7fe,12222476565,node,leisure,fitness_centre,Mairaj Gym,,,,,24.9511114,67.0533239,Karachi,Sindh,Pakistan,,,,leisure__fitness_centre
4f463fd3-0d35-57f6-a320-13601ccb54cb,12222476567,node,shop,car_repair,New Gulf Motors,,,,,24.9512215,67.0530694,Karachi,Sindh,Pakistan,,,,shop__car_repair
b853b4b9-c3a9-5a88-bfca-8a7b258dbbfa,12222476570,node,amenity,restaurant,Bhayani Heaven,,,,,24.9512638,67.0523876,Karachi,Sindh,Pakistan,,,,amenity__restaurant
259b6b83-35fd-5cf4-a1ef-e7c73fc0056c,12222476571,node,shop,gift,Rehan Stationery Toys and Gift Center,,,,,24.9513019,67.0523888,Karachi,Sindh,Pakistan,,,,shop__gift
2647afa2-10db-589e-8753-1a8f279c27d3,12222476573,node,office,estate_agent,Shaheen Enterprises,,,,,24.9508393,67.0522078,Karachi,Sindh,Pakistan,,,,office__estate_agent
f744d880-5db4-5911-b836-a6ab7a38d6fe,12222476574,node,amenity,cafe,Joji Chai Hotel,,,,,24.9508436,67.0520712,Karachi,Sindh,Pakistan,,,,amenity__cafe
db6a3fb6-482a-559c-bc77-0952af503858,12222476575,node,amenity,restaurant,Ehtemam e khaas,,,,,24.9508393,67.051972,Karachi,Sindh,Pakistan,,,,amenity__restaurant
74385543-ea76-5842-a927-0b32d23eb97b,12222476576,node,shop,bakery,Al-Masharib Foods,,,,,24.9508446,67.0518727,Karachi,Sindh,Pakistan,,,,shop__bakery
49295de2-b898-54f1-992b-350d83ba072d,12222476577,node,amenity,restaurant,New Naseeb Biryani,,,,,24.9510436,67.0518365,Karachi,Sindh,Pakistan,,,,amenity__restaurant
207765f0-bf2c-5b0c-8e6e-06a8b47436f3,12222476581,node,shop,clothes,Imran jee Tailar,,,,,24.9512236,67.0520467,Karachi,Sindh,Pakistan,,,,shop__clothes
03ebf21a-0ea0-5479-928c-c31467273375,12222476582,node,amenity,restaurant,Akber Ali Shermaal House,,,,,24.9512829,67.0517992,Karachi,Sindh,Pakistan,,,,amenity__restaurant
aa6f4fb7-487a-5b4d-b23c-049e16b1b28c,12222476583,node,office,company,Cowpool,,,,,24.9513866,67.0517898,Karachi,Sindh,Pakistan,,,,office__company
8c17a8e3-089a-53f5-a651-bea6cdd3d0fd,12222476584,node,amenity,cafe,Chay Say Chai,,,,,24.9513601,67.0519077,Karachi,Sindh,Pakistan,,,,amenity__cafe
9f6f78ad-7bd7-5790-9dc0-d10592847756,12225780060,node,amenity,fast_food,Fryos Potato Corner,,,,,24.9510775,67.0515061,Karachi,Sindh,Pakistan,,,,amenity__fast_food
ee5117eb-f690-5b6a-a058-7bab16e92dda,12225780062,node,shop,bakery,"Man Pasand Ssweets,Haleem,Limca&Gola Ganda",,,,,24.9511733,67.0514899,Karachi,Sindh,Pakistan,,,,shop__bakery
5b68527b-df37-526f-a621-d64fa1e3fa29,12225780063,node,amenity,cafe,Naeem Samosa Corner,,,,,24.9512065,67.0514757,Karachi,Sindh,Pakistan,,,,amenity__cafe
d5fe2a36-c080-5681-8270-b19ea5278367,12225780064,node,shop,electronics,Hussain Electronics,,,,,24.9507337,67.0512869,Karachi,Sindh,Pakistan,,,,shop__electronics
17f56f65-be0a-5c95-ac42-f08c7702a576,12227400984,node,shop,gift,Nextag,,,,,24.9478779,67.0509545,Karachi,Sindh,Pakistan,,,,shop__gift
a83265f9-2645-569d-b25a-46c7f5fe8230,12227400985,node,shop,car_repair,Waqas Autos,,,,,24.9478869,67.051152,Karachi,Sindh,Pakistan,,,,shop__car_repair
1adbbf4f-18b5-5a7e-81fa-d0427597ed1c,12227642456,node,office,company,Wachsen International Marketing -WIM,,,,,24.9479655,67.0506835,Karachi,Sindh,Pakistan,,,,office__company
c18a82ba-1ff6-518d-a874-2e5f34084e5c,12227642457,node,shop,computer,Star Tech Digitals,,,,,24.9479966,67.0506895,Karachi,Sindh,Pakistan,,,,shop__computer
9906d0b8-95e3-5346-8a38-4b995824f338,12227642458,node,shop,computer,Tech Innovation,,,,,24.9480413,67.0508037,Karachi,Sindh,Pakistan,,,,shop__computer
eb4aee60-5b88-5f6a-96b7-2179bd7d09ff,12227642459,node,shop,car_repair,Car Exhaust (Silencer) Works,,,,,24.9480596,67.0506447,Karachi,Sindh,Pakistan,,,,shop__car_repair
